b,e,c,n,w,be,bc,bn,bw,ec,en,ew,cn,cw,nw,bec,ben,bew,bcn,bcw,bnw,ecn,ecw,enw,cnw,becn,becw,benw,bcnw,ecnw
132071.9638,52445.03158,55839.67621,49792.20701,49747.68378,2257.961218,2620.939839,1949.870257,1947.127869,10632.14724,5534.301981,5578.825217,4600.836521,4591.692726,13338.62698,2141.389239,1144.194605,1146.936993,1147.065474,1144.322036,2139.061926,5715.535567,5724.679362,8141.561737,6663.518381,1948.184104,1950.927542,2605.949698,2246.71184,51494.98031
134091.7975,53088.31113,56649.52326,50695.95696,50644.60389,2372.513189,2768.811502,2094.106844,2090.736367,10859.51933,5719.662858,5771.015931,4748.039761,4737.175253,13446.18209,2274.468821,1224.168982,1227.539459,1227.613358,1224.242225,2273.229343,5948.201896,5959.066405,8353.101328,6795.161519,2091.308315,2094.679448,2761.077826,2366.823832,52438.48206
134578.5243,53183.61873,56337.32493,50468.11506,50437.48244,2350.337848,2692.096242,2077.411364,2075.399012,10780.30654,5610.502302,5641.134929,4737.732411,4731.198847,13531.83244,2270.060056,1213.134612,1215.146964,1215.169562,1213.157074,2269.633036,5945.778705,5952.312268,8194.026698,6822.348821,2075.598098,2077.610586,2689.411029,2348.285222,53161.99561
133263.9692,53014.07644,56463.01782,50197.24916,50146.86942,2350.333141,2732.399839,2008.790612,2005.597839,10738.19936,5583.678601,5634.058332,4648.931922,4638.502824,13534.22496,2222.265798,1181.630909,1184.823683,1184.958177,1181.764157,2219.826843,5772.483656,5782.912754,8326.659863,6803.900323,2006.709658,2009.903679,2716.905296,2338.691196,52083.92887
132594.2582,53181.69936,56702.43545,50647.1542,50614.36438,2350.863454,2732.018145,2083.715813,2081.592996,10929.30183,5711.013287,5743.803107,4730.193969,4723.347137,13655.24842,2276.961489,1216.033714,1218.156531,1218.20219,1216.079109,2276.174004,5912.661907,5919.508739,8267.229292,6746.426255,2081.957896,2084.080977,2727.164146,2347.260637,50884.08355
133511.7393,52860.36698,56230.62355,50005.01133,49964.94614,2327.522933,2695.065919,2003.137237,2000.597551,10706.55379,5573.559993,5613.625187,4651.308924,4642.97168,13542.74037,2213.418659,1177.117136,1179.656822,1179.757754,1177.217308,2211.557444,5788.782037,5797.11928,8270.658096,6790.20029,2001.448554,2003.989001,2683.17758,2318.539306,52486.94648
134083.5817,53376.78718,56757.15959,50774.13583,50739.78162,2377.38457,2749.825295,2099.205336,2096.941673,10869.897,5673.817171,5708.17138,4741.126339,4733.852287,13584.77288,2295.91987,1226.366628,1228.630291,1228.682567,1226.418575,2294.990099,5945.262548,5952.5366,8287.906968,6812.997556,2097.373644,2099.637637,2744.051951,2373.053922,52338.32033
132487.5832,52995.78071,56454.91674,50516.10764,50468.79982,2344.056642,2720.730707,2058.574502,2055.551724,10917.8202,5673.298768,5720.606586,4722.708357,4712.888825,13529.76373,2246.91717,1204.182692,1207.20547,1207.271689,1204.248353,2245.758813,5876.399837,5886.219368,8261.672633,6758.872465,2056.08714,2059.110476,2713.493065,2338.659427,50986.58034
134218.483,53456.39611,56738.34417,50560.85189,50524.23539,2437.786041,2805.469909,2102.240494,2099.829686,10820.75179,5692.570404,5729.186898,4791.530256,4783.767108,13671.43295,2299.068728,1234.349686,1236.760494,1236.867696,1234.456141,2297.08147,5952.769974,5960.533122,8393.89841,6955.236382,2100.756292,2103.167847,2793.133521,2428.409902,52416.73164
134145.4597,53256.18921,56763.12613,50652.28169,50612.89133,2395.418484,2785.336459,2102.801602,2100.214257,11002.05771,5695.439888,5734.830241,4733.715795,4725.420208,13729.28197,2315.765072,1227.207033,1229.794378,1229.884288,1227.296307,2314.176882,5943.012836,5951.308424,8377.103877,6838.63348,2100.943491,2103.531472,2775.548842,2388.119282,52333.34661
