b,e,c,n,w,be,bc,bn,bw,ec,en,ew,cn,cw,nw,bec,ben,bew,bcn,bcw,bnw,ecn,ecw,enw,cnw,becn,becw,benw,bcnw,ecnw
116801.3345,43489.38684,45913.44214,42806.81398,42805.28963,1322.831985,1508.116253,1105.735243,1105.680349,11142.00511,4267.408597,4268.932949,3550.585413,3550.315265,12045.18761,1267.322785,584.7199477,584.7748417,584.9308204,584.8758671,1261.501748,4768.605391,4768.875539,6297.575447,5301.72532,1107.349781,1107.404734,1473.415112,1295.054649,45244.43956
117016.9403,43338.83376,45881.16918,42900.71591,42899.01648,1327.68717,1524.760323,1122.534774,1122.472881,11132.49145,4347.089216,4348.788645,3594.570629,3594.267098,11890.16135,1269.359185,594.4886711,594.5505641,594.7209992,594.6590391,1263.507811,4825.925649,4826.22918,6338.888888,5295.776884,1124.164069,1124.226029,1489.774857,1300.177616,45381.52691
117210.5227,43429.10598,45917.19632,43005.64461,42998.54661,1322.771311,1515.327601,1125.802675,1125.541212,11047.73123,4344.332817,4351.430817,3613.864266,3612.583364,11769.69917,1266.456756,598.2477822,598.5092453,598.647628,598.3859345,1261.744885,4832.224922,4833.505824,6326.141301,5301.035606,1126.922842,1127.184535,1486.758315,1300.256848,45571.75664
117594.4315,43234.82471,45741.23538,42451.37509,42448.33516,1313.292597,1503.389491,1097.950263,1097.840581,11120.52109,4263.132049,4266.171982,3526.260674,3525.719903,12125.82709,1268.128036,581.0737941,581.1834759,581.3265398,581.2167506,1262.836125,4751.945264,4752.486036,6338.399889,5302.565105,1099.340999,1099.450788,1471.553166,1287.917819,46279.42803
117757.4332,43866.66176,46321.35309,43184.78435,43181.15021,1392.134099,1589.189938,1162.450582,1162.312923,11126.75708,4380.770357,4384.404505,3661.401037,3660.74203,12017.07651,1318.680722,620.0909684,620.2286277,620.423316,620.2854851,1311.894364,4872.039646,4872.698653,6448.659506,5428.287538,1164.340231,1164.478062,1548.458409,1359.725805,45631.72412
117889.1198,43930.63574,46416.86543,43195.55152,43188.50063,1394.563715,1594.309213,1157.577617,1157.310924,11404.98568,4292.021721,4299.072615,3570.483969,3569.217873,12328.82053,1348.439626,610.3424004,610.6090926,610.8001061,610.5330751,1341.305496,4822.547829,4823.813925,6449.195477,5405.740431,1159.365714,1159.632745,1552.982809,1361.47348,45700.15669
116664.3148,43090.38331,45605.14809,42482.78691,42482.77767,1301.50008,1494.614672,1077.100031,1077.099705,10974.79862,4282.512349,4282.521593,3538.363595,3538.361959,11828.6249,1225.669306,571.7541737,571.7544996,571.9308312,571.9305048,1219.374965,4738.108294,4738.10993,6308.863338,5274.041795,1078.87822,1078.878546,1456.494957,1271.392853,45532.46092
116618.5232,42984.27008,45317.12448,42610.29446,42605.8138,1271.202604,1448.434691,1067.284325,1067.127175,10907.81675,4229.133597,4233.614258,3539.547401,3538.749283,11539.3455,1199.187524,564.8559114,565.0130614,565.1634146,565.0060987,1193.637618,4749.60391,4750.402028,6176.496446,5220.9068,1068.698888,1068.856204,1414.529198,1244.182992,45738.0224
116728.4102,43473.6576,46057.12525,42660.67891,42659.47093,1321.447227,1517.513799,1102.770332,1102.726831,11110.15753,4307.69178,4308.899762,3545.342803,3545.129168,12156.69207,1270.21624,585.5183507,585.5618522,585.7019216,585.6583797,1265.234838,4745.818949,4746.032584,6369.808311,5305.960977,1104.156637,1104.200179,1487.638544,1297.791121,45123.7409
116991.706,42815.35297,45167.56044,42313.31058,42312.29188,1261.895156,1436.868862,1064.616118,1064.58044,10965.25784,4218.512888,4219.531589,3520.582543,3520.401272,11723.43928,1206.83159,562.2789992,562.314678,562.4478828,562.4121701,1201.801565,4745.106419,4745.28769,6180.533274,5218.966172,1065.994332,1066.030045,1406.157202,1237.337417,46232.18777
117399.1372,43325.99052,45736.5782,42927.36804,42920.05516,1305.631934,1490.622846,1115.775058,1115.5068,10926.16326,4327.088491,4334.401367,3618.214608,3616.889613,11619.24426,1246.755251,594.3416493,594.6099077,594.7491946,594.4806937,1241.984498,4828.482358,4829.807354,6271.498539,5280.861112,1116.914178,1117.182679,1461.179358,1282.345499,45991.16994
117340.7824,43364.74482,45720.58668,42878.0488,42865.62532,1312.766813,1496.899124,1094.87794,1094.426514,11092.88045,4209.79705,4222.220527,3528.520777,3526.285725,11772.48067,1253.081815,578.0636024,578.5150281,578.6568104,578.2049371,1247.720273,4754.375279,4756.610332,6275.159509,5289.851486,1095.943554,1096.395427,1464.796644,1287.058453,46042.83845
118462.4661,43351.66765,45670.42175,42545.9101,42538.91136,1325.996581,1505.001612,1103.910734,1103.653457,11153.61669,4188.442094,4195.440826,3516.171518,3514.90969,12088.54468,1283.452176,582.8168635,583.0741406,583.2096212,582.9520898,1278.03868,4756.45945,4757.721277,6313.375625,5340.993041,1105.185239,1105.44277,1472.479285,1299.633745,47202.14245
117031.7106,42809.99228,45338.12709,42435.41201,42427.71591,1241.143022,1427.439615,1064.628048,1064.356598,10926.62204,4251.161923,4258.858019,3505.769391,3504.396546,11663.1627,1206.037313,563.5338025,563.8052523,563.9432243,563.6715262,1201.250775,4728.585489,4729.958334,6185.198531,5150.28256,1065.707436,1065.979134,1397.883808,1217.946684,46244.57043
117198.3744,43195.74784,45545.76926,42690.53693,42685.50511,1282.235766,1459.050647,1087.524725,1087.345136,10818.36878,4277.310068,4282.341886,3580.2798,3579.379544,11591.27226,1216.534915,579.5271476,579.7067368,579.8556968,579.6759247,1211.22732,4776.428536,4777.328792,6201.832831,5244.773965,1088.894734,1089.074506,1425.951092,1255.868531,46129.56363
117197.7102,43109.79856,45534.4589,42597.47383,42595.08876,1301.186697,1487.314649,1091.939252,1091.853817,10893.07199,4302.156099,4304.54117,3585.120559,3584.693048,11663.48798,1226.564917,581.2840143,581.3694493,581.5300067,581.4444801,1220.909043,4787.58762,4788.015131,6279.380704,5284.042589,1093.487403,1093.57293,1452.505125,1273.617582,46061.76778
117517.7341,43590.07553,45957.26443,43072.78923,43069.93376,1332.023742,1513.899413,1137.497068,1137.391558,10938.12491,4359.352385,4362.207859,3655.802459,3655.287334,11734.25011,1267.786008,607.2319389,607.3374491,607.4949957,607.389377,1262.341877,4862.36704,4862.882165,6287.978615,5324.100045,1139.02937,1139.134989,1480.327403,1305.296873,45826.05674
117406.169,43026.12886,45380.72041,42410.84745,42404.9065,1279.874644,1458.311701,1070.465985,1070.25496,10734.11374,4258.231021,4264.171977,3565.610663,3564.542967,11555.09925,1202.233265,572.0535246,572.2645495,572.4039106,572.1926815,1197.213849,4744.834749,4745.902445,6239.288857,5270.256047,1071.705249,1071.916479,1426.733745,1254.708804,46589.04926
117357.1718,43289.87703,45619.13,42631.29214,42626.47131,1299.946186,1476.799864,1091.195569,1091.022106,10876.1853,4261.353193,4266.174015,3575.234031,3574.368726,11730.72336,1232.715398,581.3960147,581.5694784,581.7056975,581.5320683,1227.69594,4768.304807,4769.170112,6253.16715,5295.413152,1092.482606,1092.656235,1445.734338,1275.033873,46197.92536
