b,e,c,n,w,be,bc,bn,bw,ec,en,ew,cn,cw,nw,bec,ben,bew,bcn,bcw,bnw,ecn,ecw,enw,cnw,becn,becw,benw,bcnw,ecnw
249890.3087,91047.73407,98272.08456,92784.24179,82076.83522,4457.091056,4791.036818,3559.331335,3503.382617,19693.14566,11840.98629,8354.338274,10637.59371,7586.517327,23809.1736,3755.22915,1853.358938,1915.282088,1977.591003,1989.578522,3499.107196,9502.343923,7527.25957,12569.76323,10831.80756,5259.708252,5051.293876,5978.250595,5851.884614,96497.84738
250563.3691,90083.06984,97981.51521,92117.70441,81429.15427,4320.244696,4807.576206,3335.891034,3438.218433,19287.38682,11668.86199,8310.141459,10352.55161,7553.843419,23831.43624,3869.156665,1842.402455,1769.701354,1957.96812,1829.497195,3130.011953,9339.011115,7241.406351,12765.29936,10760.7872,4954.586428,4617.146554,5722.274827,5324.824072,97693.33504
253494.4748,90166.13541,97884.86109,92080.86092,81731.65802,4283.653598,4663.435498,3501.156007,3424.301477,19629.63944,11552.56986,8388.428462,10578.08516,7525.352205,23522.17749,3749.513347,1847.40975,1827.653182,1960.799088,1862.130363,3426.788489,9582.282348,7357.780132,12406.53355,10432.90014,4999.181214,4608.237417,5789.739739,5484.407284,100065.0031
252474.955,90210.46292,97622.56133,91987.25993,81113.57457,4381.332897,4770.870599,3478.788873,3490.837024,19519.84349,11516.99032,8414.086015,10506.43169,7510.885948,23375.02962,3555.935959,1862.03379,1842.51591,1965.645608,1891.948076,3438.503463,9387.959529,7373.557895,12686.37559,10743.32832,4788.039516,4639.958282,5761.538,5531.642587,98706.8998
251314.8979,90483.94641,98107.08647,91667.62199,82312.97193,4101.26725,4673.501184,3305.38182,3362.640835,19226.70183,11652.00054,8465.820198,10508.87588,7588.737746,23637.3351,3566.403734,1839.060899,1740.271705,2036.319004,1851.200624,3181.317111,9247.168749,7311.280369,12571.51778,10519.33236,5264.158978,4481.688917,5548.059175,5355.549149,96844.77249
252104.0357,90761.32911,98079.84734,92033.85887,82082.445,4359.308651,4878.85881,3461.095334,3443.319183,19517.93247,11727.03551,8476.287527,10452.71668,7666.016686,24183.79947,3816.009147,1850.663265,1819.160309,1955.702649,1904.465573,3297.33413,9425.892118,7453.479013,12836.22868,10796.20648,4919.628921,4569.899648,5663.633589,5472.053693,98001.48972
252125.1159,90628.42363,98271.29106,91900.74783,81546.22143,4339.809825,4905.084918,3397.329792,3371.675275,19493.26455,11660.1935,8361.274991,10404.81921,7442.902105,23750.98717,3636.973018,1827.476702,1791.239132,1996.711219,1885.198646,3401.053984,9295.276172,7283.672179,12901.37756,10717.48204,5037.56611,4726.176985,5910.243722,5610.299382,98941.7143
252404.8031,90526.81145,98004.64974,92228.13033,82001.01144,4342.313209,4855.586166,3574.416303,3768.153035,19648.75039,11947.16855,8382.580833,10522.18379,7659.655179,23802.31903,3759.713785,1904.428643,1861.214324,1975.737584,1975.972507,3372.564322,9827.555649,7481.085703,12657.07325,10697.3513,5254.256724,4783.911852,5647.567886,5515.129992,96494.1468
252046.8772,90422.93622,97767.74438,92284.61475,81672.4168,4302.894587,4647.396763,3433.667727,3505.125416,19459.29382,11791.82987,8341.862713,10509.92497,7589.171963,23487.19093,3621.00215,1897.249048,1832.527965,1972.912288,1924.875266,3350.086343,9569.81825,7413.250362,12405.78443,10568.54227,4986.211841,4675.042595,5616.810055,5384.290817,98069.70145
252419.3226,90413.29762,98007.63983,91900.08439,81374.84501,4182.899821,4693.44121,3449.372005,3366.826706,19202.24315,11682.57667,8354.459928,10358.88586,7551.476207,23503.63332,3502.03488,1823.43414,1798.287547,1960.120393,1846.162242,3200.024668,9310.359511,7241.73165,12587.50775,10514.98166,4901.835619,4523.56357,5770.739551,5446.711972,98639.30402
