b,e,c,n,w,be,bc,bn,bw,ec,en,ew,cn,cw,nw,bec,ben,bew,bcn,bcw,bnw,ecn,ecw,enw,cnw,becn,becw,benw,bcnw,ecnw
232626.3235,89056.49649,95922.15342,90112.87468,82178.48217,3862.457605,4441.311938,3137.819312,3114.490897,18615.77279,11532.64652,8490.252203,10506.92856,7685.522656,23565.47895,3706.841193,1907.42245,1621.424459,1940.573788,1680.460505,2933.834989,9016.046449,6739.033227,11856.67557,10128.85503,5324.694875,4546.153815,5663.151853,5075.445989,85897.7468
235772.0002,88836.54057,95537.37945,89670.27309,81726.56797,4187.719586,4697.23644,3433.275238,3216.105566,18959.61152,11485.13694,8404.951429,10409.63357,7738.073544,23431.52253,3889.584495,1957.947042,1695.120028,1977.020758,1739.989527,3161.914537,9044.436988,7037.412209,12339.20266,10470.95783,5301.273862,4663.662571,5757.593502,5153.267359,88285.88451
235153.9121,89421.97388,95646.81992,89942.38957,82576.80406,4066.224743,4438.043042,3177.18008,2895.880188,18618.89085,11450.91152,8361.907651,10452.56685,7754.961385,23635.68992,3681.539723,1911.860006,1621.71359,1886.21222,1667.901032,2801.701663,8740.12692,6867.026807,11958.74731,10306.76509,5371.589306,4562.241864,5565.490413,5068.498929,89092.54909
235428.6613,89038.37804,95616.83518,89678.85486,82042.34467,3920.923748,4537.39014,3210.361919,3293.970223,18896.96639,11559.42174,8374.628293,10378.31357,7590.078977,23469.93297,3717.98408,1787.911443,1568.618074,1924.369697,1704.788486,3019.476834,9069.97818,6783.850575,11946.05374,10106.61294,5390.200654,4428.818877,5498.799947,5157.773243,88971.45282
234206.5046,88911.87739,96178.16578,90337.84239,82199.68523,3959.963975,4502.334952,3308.699873,3363.111822,19085.05645,11628.30523,8574.750493,10678.09736,7612.710005,23376.36175,3605.414121,1852.848685,1761.975983,1939.060112,1768.749218,3118.022352,9046.321912,6960.458787,11905.79105,9985.259998,5153.461826,4650.87029,5703.258989,5164.942251,87057.00977
234234.7594,89216.96241,96107.65562,89915.09852,82833.86813,4036.317786,4577.484347,3155.876946,3096.338686,18740.66059,11479.63445,8334.551635,10632.25984,7541.57652,23541.65209,3789.88301,1886.753093,1663.826894,1859.45265,1680.152745,2836.243141,9032.346869,6686.376609,12069.24235,10092.41843,5470.373584,4526.009652,5609.919386,5030.658337,87993.03876
231631.7243,89130.42543,95733.36005,90059.67371,82453.73673,3832.235816,4339.599297,3158.66643,3071.225056,18764.6428,11419.6443,8371.504707,10350.92411,7470.50942,23487.92729,3638.186718,1823.069407,1621.653779,1843.629979,1698.006145,2920.348583,8759.457856,6671.465119,11835.2519,10009.40186,5084.588725,4427.557961,5333.792119,4954.665197,85683.6837
235080.7697,89351.35605,95919.49878,89573.7922,81019.32277,3866.194601,4451.815066,3026.597116,2974.508622,19005.30753,11350.34945,8298.42509,10474.53798,7591.038137,23702.16458,3852.948004,1884.946183,1694.352398,1879.107067,1707.08168,2924.635798,8698.152696,6663.189311,12101.48086,10110.29376,5307.81875,4738.577165,5566.693535,5123.435219,88303.57251
235039.4387,88988.81897,95797.39007,89935.27415,81989.19324,4015.885199,4542.537391,3371.253065,3042.98537,18946.38591,11249.30236,8484.031055,10434.95297,7492.159537,23655.59353,3787.460823,1848.89738,1620.901362,1949.860476,1701.662207,3137.997208,8691.913714,6912.114943,12028.05714,10164.63771,5334.817709,4654.205287,5734.927441,5146.770695,88031.45312
234611.3703,88612.12425,95830.9781,90196.70707,82248.63519,4044.183515,4418.247517,3436.454658,3200.867783,18770.08179,11434.39021,8518.936855,10502.66139,7552.725889,23305.57227,3618.111157,1932.183516,1776.85155,1953.686983,1721.653184,2870.406226,8989.878618,6990.459401,12111.91912,10066.79522,5468.838409,4621.999209,5553.426841,4870.286018,87355.59211
234432.2227,89198.74499,95776.36216,90106.13038,81753.14385,4002.914018,4357.318299,3116.003022,3309.926348,18753.45797,11646.76217,8273.550859,10550.72836,7642.146895,23699.66672,3752.611508,1826.465442,1727.01856,1807.234038,1801.941187,2892.66391,9148.127377,6674.740579,11847.40711,10240.14575,5210.815132,4670.332404,5570.021347,5048.402796,87316.73031
234771.402,88438.71271,95556.53655,89957.74407,82250.04533,3986.636026,4575.456194,3412.704893,3051.830556,18623.73919,11655.38287,8579.487762,10515.75638,7707.548077,22985.16585,3669.397322,1987.071391,1672.975037,2023.626523,1784.541288,3003.420147,8859.307826,7102.879875,12069.47464,10004.60598,5496.851419,4605.016345,5642.675361,5127.223327,89171.83047
234778.3954,89005.61088,95766.10363,89455.51006,81841.52044,3927.242244,4511.036244,3304.518989,3202.654277,19000.30244,11617.41397,8339.658045,10396.07314,7608.798159,23994.56373,3791.921373,1837.697638,1671.385208,1892.34684,1783.130052,2984.348444,9042.527995,6740.969177,12163.71567,10152.50993,5336.899503,4575.609746,5554.674822,5133.300817,87958.60863
232888.1765,89130.03997,95658.67647,90498.08036,81928.3115,3720.283321,4132.778305,3069.165844,3122.167799,18633.40148,11530.80905,8450.719748,10587.60897,7578.578142,23023.08747,3419.193052,1799.593173,1622.082144,1899.914292,1692.427715,2891.373041,8966.299504,6808.514098,11696.53044,9862.520418,5229.412576,4552.418339,5451.515562,5165.10162,87956.67605
