b,e,c,n,w,be,bc,bn,bw,ec,en,ew,cn,cw,nw,bec,ben,bew,bcn,bcw,bnw,ecn,ecw,enw,cnw,becn,becw,benw,bcnw,ecnw
134872.1852,52129.2184,55674.05526,49306.21953,49279.16433,2244.338513,2605.589442,1984.024498,1982.354909,10573.7572,5652.378172,5679.433373,4648.849063,4643.307906,13564.37266,2165.905714,1169.342012,1171.0116,1171.013985,1169.344385,2165.864389,5816.781887,5822.323045,8190.814427,6685.556286,1982.373932,1984.043533,2605.31079,2244.130967,54329.80127
133017.5723,52052.64119,55624.09536,49348.45862,49294.73284,2168.379037,2524.631638,1911.429332,1908.239322,10430.83257,5551.660454,5605.386241,4552.036198,4541.325462,13326.51007,2086.614858,1129.114776,1132.304787,1132.306874,1129.116844,2086.579143,5656.854635,5667.565372,8037.489567,6529.653014,1908.255719,1911.445749,2524.385891,2168.196557,52875.64195
134511.6932,52160.83519,55745.38157,49450.94838,49387.92412,2238.34105,2609.564807,1959.984895,1956.142202,10693.30291,5573.976586,5637.000845,4593.585709,4580.849938,13525.63457,2164.517672,1155.640987,1159.48368,1159.486785,1155.644058,2164.4634,5732.479594,5745.215365,8214.638369,6666.534497,1956.166971,1960.009699,2609.198838,2238.068173,53997.59863
134941.9649,52042.6864,55562.67186,49429.1445,49397.74703,2239.786512,2598.088281,1997.613298,1995.666204,10480.23032,5705.272667,5736.670138,4707.085371,4700.607119,13318.85099,2145.005493,1180.486128,1182.433222,1182.436444,1180.489332,2144.951993,5866.890484,5873.368736,8164.058898,6678.221507,1995.691203,1997.638315,2597.720983,2239.515032,54411.54788
134494.2582,52114.41428,55763.25035,49341.56527,49281.25171,2213.999999,2589.62091,1935.536743,1931.869277,10441.86436,5589.108626,5649.422185,4587.442703,4575.217931,13350.71102,2123.457318,1148.71873,1152.386197,1152.390839,1148.723324,2123.37971,5693.31105,5705.535822,8205.13823,6632.02283,1931.90508,1935.572595,2589.084278,2213.603635,54190.58813
133847.4443,51951.11159,55418.53906,49200.31616,49151.55347,2209.98066,2558.003694,1946.453038,1943.520771,10494.07655,5615.862608,5664.625292,4643.922436,4634.084561,13382.6915,2112.082373,1152.23975,1155.172017,1155.174702,1152.242412,2112.035887,5752.318101,5762.155976,8110.376977,6645.344529,1943.542434,1946.474724,2557.683428,2209.740937,53574.08868
134750.4816,52383.70039,56001.54973,49937.40377,49873.40435,2253.352651,2633.258354,1998.256462,1994.276145,10689.90848,5622.304328,5686.303747,4632.340404,4619.261107,13352.71569,2181.678578,1176.13029,1180.110607,1180.112326,1176.131991,2181.64987,5798.677019,5811.756316,8210.28755,6649.390761,1994.289348,1998.269683,2633.066283,2253.211171,53964.44007
133001.9407,52120.84496,55710.15719,49238.45812,49234.33617,2197.477012,2551.417149,1950.526324,1950.278749,10504.29349,5645.335362,5649.457315,4599.488756,4598.662013,13614.22897,2125.961477,1148.12096,1148.368534,1148.374458,1148.126879,2125.858471,5748.031603,5748.858345,8064.80593,6571.943523,1950.325686,1950.573265,2550.715667,2196.955767,52591.85147
133965.6597,52257.64058,55756.46427,49333.67416,49280.6578,2219.237152,2575.41817,1933.699347,1930.492042,10375.74547,5580.969505,5633.985868,4611.379952,4600.662918,13369.12851,2114.154048,1149.900447,1153.107752,1153.109575,1149.902253,2114.122618,5692.300392,5703.017426,8152.383692,6656.414082,1930.506729,1933.714051,2575.200332,2219.0741,53645.43484
135656.6437,51751.39338,55391.57918,49125.13659,49095.71754,2199.001796,2570.860676,1957.145158,1955.328107,10519.87609,5614.220045,5643.639098,4590.242417,4584.16992,13392.92832,2138.192181,1149.955116,1151.772168,1151.775933,1149.958862,2138.128687,5793.534679,5799.607176,8163.472903,6606.612521,1955.356857,1957.173927,2570.431195,2198.68619,55492.78391
133721.2367,52038.19233,55505.67369,49085.23941,49019.65621,2205.062797,2556.548247,1908.183619,1904.276558,10430.38301,5534.257607,5599.84081,4583.200268,4570.057969,13411.25035,2099.328376,1134.045103,1137.952164,1137.969648,1134.06238,2099.017841,5650.035202,5663.177501,8141.176877,6653.968724,1904.420444,1908.327713,2554.388071,2203.434836,53607.66646
133507.2993,51921.79978,55485.97716,49087.59146,49029.31718,2169.819662,2527.251947,1893.936601,1890.486695,10411.2178,5524.720549,5582.994832,4537.255233,4525.628121,13365.39646,2082.217638,1121.975517,1125.425422,1125.43412,1121.984125,2082.066534,5627.182383,5638.809495,8085.202708,6565.573329,1890.555903,1894.005898,2526.202353,2169.03679,53525.56857
135036.4774,52075.5472,55583.88274,49397.73965,49338.55702,2243.552161,2606.837566,1970.865453,1967.228541,10600.53418,5607.806893,5666.989528,4645.149804,4633.05827,13394.24887,2154.107318,1165.25283,1168.889742,1168.891009,1165.254084,2154.08543,5781.410116,5793.501651,8211.364224,6699.576574,1967.238663,1970.875588,2606.688038,2243.440576,54575.92629
133352.7134,51841.17337,55373.21645,49242.45313,49179.94088,2166.486837,2519.062453,1912.417785,1908.713383,10454.73843,5559.30117,5621.813421,4577.274991,4564.787846,13243.28963,2078.141492,1130.546833,1134.251235,1134.255411,1130.550964,2078.070105,5680.234906,5692.722051,8041.026728,6547.899409,1908.746217,1912.450664,2518.564974,2166.117049,53310.89043
133535.907,52730.74274,56272.12687,49910.45555,49849.3064,2277.368574,2645.022711,1991.064114,1987.307633,10651.7138,5617.232283,5678.381428,4641.367297,4629.0461,13575.47629,2187.13919,1176.940616,1180.697097,1180.708413,1176.951811,2186.942397,5749.637837,5761.959034,8213.293141,6696.756944,1987.399259,1991.155862,2643.710989,2276.386726,52577.3305
132798.7588,52027.06064,55584.57806,49347.21095,49312.17592,2191.059577,2542.66443,1947.144861,1945.053368,10490.19997,5645.041659,5680.076684,4627.873805,4620.867487,13407.44004,2104.280626,1149.328514,1151.420007,1151.425949,1149.334421,2104.179866,5745.03981,5752.046128,8048.844734,6567.513711,1945.099987,1947.191516,2541.972009,2190.545961,52440.79799
133689.8322,52036.7216,55560.77658,49262.02957,49201.92874,2201.457507,2557.569427,1927.627999,1924.02568,10426.7619,5584.730596,5644.831429,4608.298355,4596.213723,13325.64259,2100.400104,1143.802683,1147.405002,1147.418256,1143.815797,2100.173436,5695.370504,5707.455136,8120.722907,6621.291621,1924.131099,1927.733558,2555.996439,2200.284396,53474.15314
134089.7472,52297.84182,55745.80079,49592.4006,49545.3615,2252.501077,2605.507796,1987.569371,1984.689966,10700.09223,5612.367213,5659.406312,4649.726023,4640.195846,13540.54559,2172.110628,1169.512024,1172.391429,1172.396085,1169.516641,2172.027818,5799.499568,5809.029746,8150.483606,6684.229727,1984.728227,1987.60767,2604.955128,2252.085711,53404.82005
134020.708,52245.83069,55729.78163,49581.22732,49534.94086,2221.772499,2577.813554,1963.091301,1960.270925,10669.63447,5555.598458,5601.884911,4583.436855,4574.078217,13500.26499,2156.317454,1151.295398,1154.115774,1154.128831,1151.308348,2156.084154,5750.795785,5760.154423,8098.461093,6614.063423,1960.377121,1963.197605,2576.262981,2220.610952,53521.65621
133967.2551,52067.03171,55647.91374,49439.81599,49373.78957,2211.687197,2577.109741,1946.877146,1942.883563,10498.91132,5606.850743,5672.877166,4620.362373,4607.032884,13297.90585,2118.09108,1153.121931,1157.115514,1157.122249,1153.12859,2117.978225,5726.586073,5739.915561,8150.150832,6621.386224,1942.935943,1946.929602,2576.331793,2211.111084,53611.14225
135574.0594,52366.97939,55705.91364,49339.71557,49314.95254,2286.059115,2630.381416,2003.922813,2002.371121,10546.1962,5638.695382,5663.458404,4697.720801,4692.584072,13605.26581,2189.503807,1184.1229,1185.674592,1185.674691,1184.122998,2189.502011,5855.999897,5861.136626,8222.168578,6795.080135,2002.37196,2003.923652,2630.369352,2286.049963,54901.44992
133864.2205,52198.97398,55809.87991,49423.67792,49369.30042,2235.752525,2603.933732,1963.535164,1960.23566,10595.33704,5630.55209,5684.929591,4627.104744,4616.154401,13525.2892,2150.088209,1161.233898,1164.533402,1164.533969,1161.23446,2150.078548,5743.33094,5754.281284,8196.213656,6657.512297,1960.24013,1963.53964,2603.868194,2235.703828,53299.85724
134772.282,52050.27829,55624.23236,49455.08729,49406.45623,2200.017526,2566.270104,1948.32819,1945.341148,10350.34775,5609.928812,5658.559871,4615.413064,4605.429177,13153.86849,2107.651481,1153.400203,1156.387245,1156.401362,1153.414203,2107.419643,5751.802197,5761.786084,8124.86597,6598.106561,1945.448715,1948.435874,2564.668428,2198.839512,54540.72718
134330.1317,52406.68748,55794.71019,49479.73257,49445.71713,2266.60077,2612.631453,1989.729515,1987.63257,10532.23715,5641.481161,5675.496603,4686.631359,4679.679877,13532.88233,2165.455885,1177.25587,1179.352815,1179.358013,1177.261036,2165.363542,5812.088389,5819.039871,8172.334737,6734.815517,1987.675922,1989.772899,2612.008639,2266.130628,53648.87307
