b,e,c,n,w,be,bc,bn,bw,ec,en,ew,cn,cw,nw,bec,ben,bew,bcn,bcw,bnw,ecn,ecw,enw,cnw,becn,becw,benw,bcnw,ecnw
135994.4341,53907.30361,53907.30361,49654.96341,49654.96341,2539.028859,2539.028859,2082.926737,2082.926737,10591.15745,5100.187676,5100.187676,5100.187676,5100.187676,13284.80761,2313.220819,1215.522428,1215.522428,1215.522428,1215.522428,2313.220819,6171.980592,6171.980592,7730.670635,7730.670635,2082.926737,2082.926737,2539.028859,2539.028859,55209.14274
135952.2141,53891.04726,53891.04726,49524.93629,49524.93629,2532.018393,2532.018393,2065.548106,2065.548106,10535.49292,5080.193178,5080.193178,5080.193178,5080.193178,13303.19983,2303.423232,1207.688216,1207.688216,1207.688216,1207.688216,2303.423232,6135.857174,6135.857174,7734.261235,7734.261235,2065.548106,2065.548106,2532.018393,2532.018393,55273.24467
136070.7354,53950.54983,53950.54983,49677.15652,49677.15652,2550.074541,2550.074541,2092.648363,2092.648363,10606.16582,5116.498168,5116.498168,5116.498168,5116.498168,13319.30981,2321.789076,1221.615658,1221.615658,1221.615658,1221.615658,2321.789076,6188.229124,6188.229124,7748.478447,7748.478447,2092.648363,2092.648363,2550.074541,2550.074541,55206.55289
135973.3836,53892.02693,53892.02693,49524.87935,49524.87935,2531.407481,2531.407481,2065.042973,2065.042973,10498.69956,5088.907914,5088.907914,5088.907914,5088.907914,13266.97442,2297.304494,1209.208941,1209.208941,1209.208941,1209.208941,2297.304494,6136.457684,6136.457684,7735.330415,7735.330415,2065.042973,2065.042973,2531.407481,2531.407481,55305.21882
135958.9152,53768.73666,53768.73666,49516.14502,49516.14502,2517.471151,2517.471151,2061.439831,2061.439831,10586.31526,5060.725093,5060.725093,5060.725093,5060.725093,13273.50869,2300.433795,1201.145169,1201.145169,1201.145169,1201.145169,2300.433795,6138.603771,6138.603771,7704.00198,7704.00198,2061.439831,2061.439831,2517.471151,2517.471151,55361.74969
135961.7411,53894.74861,53894.74861,49571.14184,49571.14184,2531.682229,2531.682229,2068.910875,2068.910875,10530.18908,5086.792,5086.792,5086.792,5086.792,13268.57487,2301.906398,1209.673402,1209.673402,1209.673402,1209.673402,2301.906398,6143.982129,6143.982129,7729.203099,7729.203099,2068.910875,2068.910875,2531.682229,2531.682229,55268.49143
135941.6682,54003.80642,54003.80642,49615.5835,49615.5835,2547.812179,2547.812179,2078.06996,2078.06996,10553.20801,5098.750776,5098.750776,5098.750776,5098.750776,13337.20522,2315.29121,1215.862005,1215.862005,1215.862005,1215.862005,2315.29121,6150.41982,6150.41982,7754.645532,7754.645532,2078.06996,2078.06996,2547.812179,2547.812179,55130.44659
135992.4859,53903.88299,53903.88299,49652.2808,49652.2808,2538.250553,2538.250553,2081.797213,2081.797213,10590.51668,5098.11812,5098.11812,5098.11812,5098.11812,13281.97301,2312.699122,1214.852875,1214.852875,1214.852875,1214.852875,2312.699122,6169.747654,6169.747654,7729.893509,7729.893509,2081.797213,2081.797213,2538.250553,2538.250553,55214.96163
135989.8415,53789.56302,53789.56302,49526.53792,49526.53792,2520.766574,2520.766574,2064.374374,2064.374374,10550.99291,5075.901658,5075.901658,5075.901658,5075.901658,13247.60555,2297.046811,1204.913248,1204.913248,1204.913248,1204.913248,2297.046811,6144.826682,6144.826682,7711.239151,7711.239151,2064.374374,2064.374374,2520.766574,2520.766574,55373.74494
135911.6824,53878.8436,53878.8436,49563.4447,49563.4447,2529.27968,2529.27968,2067.367607,2067.367607,10562.5703,5076.150855,5076.150855,5076.150855,5076.150855,13295.6678,2304.874794,1207.047578,1207.047578,1207.047578,1207.047578,2304.874794,6140.511445,6140.511445,7722.812845,7722.812845,2067.367607,2067.367607,2529.27968,2529.27968,55226.39561
135975.0846,53999.39082,53999.39082,49720.29976,49720.29976,2552.40716,2552.40716,2093.200247,2093.200247,10641.75611,5105.487464,5105.487464,5105.487464,5105.487464,13356.63739,2328.872957,1220.460807,1220.460807,1220.460807,1220.460807,2328.872957,6181.931904,6181.931904,7746.141676,7746.141676,2093.200247,2093.200247,2552.40716,2552.40716,55073.96666
