b,e,c,n,w,be,bc,bn,bw,ec,en,ew,cn,cw,nw,bec,ben,bew,bcn,bcw,bnw,ecn,ecw,enw,cnw,becn,becw,benw,bcnw,ecnw
138432.4149,54597.52318,55626.60393,49208.42853,52163.19965,2530.298623,2597.273765,2003.105737,2266.491671,10757.21991,6288.502413,4666.687491,5258.188423,4881.176277,13874.96109,2312.528016,1290.261538,1223.104516,1223.104516,1290.261538,2312.528016,6568.444273,5612.500221,7505.608299,7292.352748,2266.491671,2003.105737,2597.273765,2530.298623,56658.99299
138074.2455,54645.29175,55673.72458,49166.39101,52130.68016,2523.736831,2590.245215,1992.857443,2255.816491,10761.28326,6269.476415,4644.493781,5240.669695,4856.744038,13952.40215,2309.250911,1283.450299,1216.887025,1216.887025,1283.450299,2309.250911,6538.233633,5582.852776,7486.335074,7274.458709,2255.816491,1992.857443,2590.245215,2523.736831,56318.52299
138112.134,54614.14395,55599.4512,49187.32954,52176.70768,2525.740153,2589.474279,2000.307396,2267.245971,10776.73165,6271.760602,4666.597497,5285.500201,4870.483652,13910.65133,2308.635688,1287.08941,1223.215317,1223.215317,1287.08941,2308.635688,6571.865243,5602.666765,7479.591784,7276.658779,2267.245971,2000.307396,2589.474279,2525.740153,56330.48468
138743.4174,54637.64886,55689.58213,49183.11415,52197.92124,2537.877023,2606.906222,1997.561635,2268.21287,10761.81545,6299.782864,4646.219691,5247.31215,4866.222771,13896.89137,2323.529697,1290.27927,1221.170002,1221.170002,1290.27927,2323.529697,6570.115213,5589.960675,7527.792652,7308.32701,2268.21287,1997.561635,2606.906222,2537.877023,56955.61867
138201.7427,54627.24217,55649.37655,49136.48937,52158.40831,2534.11422,2600.46975,2000.762649,2270.465799,10754.60971,6311.505131,4671.743105,5288.395475,4883.861482,13930.60115,2312.663546,1291.827727,1225.32877,1225.32877,1291.827727,2312.663546,6576.596648,5598.973727,7508.225824,7297.082728,2270.465799,2000.762649,2600.46975,2534.11422,56388.47887
138193.7998,54515.75673,55490.13785,49066.83519,51990.45348,2510.283337,2573.040433,1984.48353,2244.062683,10747.60186,6221.466889,4644.400418,5246.205651,4845.97088,13912.34038,2295.938339,1275.174902,1212.289157,1212.289157,1275.174902,2295.938339,6529.883976,5583.566927,7466.63506,7265.944722,2244.062683,1984.48353,2573.040433,2510.283337,56579.76032
138146.5443,54636.84302,55678.06584,49172.44092,52165.61731,2528.08106,2595.642733,1996.157854,2262.172363,10728.57607,6303.620553,4660.621365,5261.610218,4876.580505,13897.12876,2307.280158,1288.925504,1221.247925,1221.247925,1288.925504,2307.280158,6555.574599,5590.427114,7500.45929,7285.287666,2262.172363,1996.157854,2595.642733,2528.08106,56369.92993
138640.665,54699.58857,55726.1342,49168.99828,52184.28532,2536.589641,2603.808917,1989.830297,2260.8472,10748.46873,6271.279097,4633.33756,5244.117266,4847.625937,13929.64015,2321.923166,1285.536707,1218.225694,1218.225694,1285.536707,2321.923166,6548.399643,5567.545471,7519.85681,7306.184639,2260.8472,1989.830297,2603.808917,2536.589641,56868.95074
138563.3934,54750.50949,55738.99926,49227.07736,52180.94266,2554.077478,2618.871775,2010.787172,2276.875042,10786.66884,6272.173524,4678.141254,5283.338712,4884.165378,13979.95314,2333.191057,1295.582609,1230.737237,1230.737237,1295.582609,2333.191057,6574.14968,5613.489978,7544.11943,7338.440357,2276.875042,2010.787172,2618.871775,2554.077478,56664.26356
138619.9042,54628.4829,55677.53868,49116.19899,52157.28308,2531.532322,2600.00918,1988.632451,2260.828705,10763.68144,6291.016494,4629.873146,5241.320504,4848.326707,13936.99859,2319.304913,1285.010452,1216.438582,1216.438582,1285.010452,2319.304913,6555.253349,5568.306405,7513.639158,7295.825811,2260.828705,1988.632451,2600.00918,2531.532322,56871.40792
