b,e,c,n,w,be,bc,bn,bw,ec,en,ew,cn,cw,nw,bec,ben,bew,bcn,bcw,bnw,ecn,ecw,enw,cnw,becn,becw,benw,bcnw,ecnw
136585.6382,52490.49818,55850.22135,50061.05421,50014.1596,2370.607109,2733.264447,2067.229032,2064.331854,10927.36066,5670.547151,5717.441766,4732.435088,4722.992394,13457.99481,2226.30067,1211.774101,1214.671279,1214.770363,1211.87237,2224.503992,5954.730964,5964.173659,8289.589932,6859.336576,2065.154421,2068.052414,2721.544738,2361.781662,55449.04963
136410.3511,52464.72357,55888.18733,49997.62068,49945.77995,2370.650458,2741.042405,2056.704376,2053.518158,10937.5759,5665.757303,5717.59804,4714.296499,4703.909244,13497.81618,2223.783056,1206.678827,1209.865045,1209.97363,1206.786434,2221.82374,5924.52168,5934.908935,8319.137938,6857.42346,2054.410998,2057.598194,2728.252441,2361.04462,55297.02111
136754.934,52530.06699,55863.30113,50140.57977,50088.96038,2385.405994,2747.170839,2081.703209,2078.496822,10968.6576,5681.641025,5733.260419,4755.057027,4744.628836,13454.65315,2238.389611,1219.683512,1222.889899,1222.989202,1219.781914,2236.582841,5982.103643,5992.531833,8306.734868,6885.630681,2079.325898,2082.533186,2735.416568,2376.539643,55523.2021
136915.1639,52489.84588,55858.77243,49924.25352,49872.00575,2394.548505,2762.737187,2063.651458,2060.415786,10905.15413,5671.827928,5724.075696,4739.984932,4729.434006,13503.8215,2231.137455,1213.02722,1216.262892,1216.387043,1213.150224,2228.865221,5944.657162,5955.208088,8366.976093,6920.641438,2061.454169,2064.690989,2747.861562,2383.318516,55785.94437
136688.4762,52563.20794,55937.74784,50107.1373,50061.47556,2394.625221,2762.638002,2080.51031,2077.672581,10961.15236,5690.743333,5736.405072,4749.829011,4740.607762,13503.22845,2242.271354,1219.664302,1222.502031,1222.620965,1219.782285,2240.114575,5974.144409,5983.365659,8339.005462,6897.48279,2078.659287,2081.497967,2748.659498,2384.10421,55427.89493
136724.4324,52428.14042,55810.45921,49936.18123,49883.48736,2376.707324,2744.212658,2056.2845,2053.038886,10948.679,5650.664022,5703.357892,4713.576412,4702.984673,13506.12948,2226.591068,1205.458671,1208.704285,1208.819287,1205.572605,2224.479449,5930.79917,5941.390908,8327.487292,6879.015951,2053.997692,2057.244374,2730.449848,2366.32896,55652.65002
136787.7031,52572.39492,55906.96886,50127.37641,50077.33318,2392.471399,2755.629194,2080.38883,2077.277659,10944.28698,5681.378365,5731.421597,4754.397808,4744.281711,13466.01123,2238.828531,1219.881338,1222.99251,1223.10017,1219.988048,2236.864925,5976.561057,5986.677153,8323.190275,6899.390406,2078.178409,2081.290531,2742.859622,2382.833831,55547.8754
136750.8046,52472.47572,55847.5782,49919.17034,49871.11118,2377.455486,2743.807474,2054.840724,2051.876366,10902.15604,5652.813761,5700.872918,4714.622495,4704.947161,13509.40177,2224.65424,1205.836812,1208.801171,1208.915245,1205.949916,2222.559852,5927.862562,5937.537896,8327.668096,6883.099392,2052.829607,2055.794936,2730.134513,2367.138595,55684.5058
136887.0191,52541.51354,55887.77949,50004.37859,49965.58073,2393.641324,2754.372845,2088.293451,2085.876513,10930.08628,5716.094493,5754.892352,4775.520562,4767.662159,13551.90816,2245.725716,1225.797694,1228.214632,1228.304834,1225.887279,2244.0884,5999.872627,6007.73103,8334.029276,6912.77174,2086.632066,2089.049622,2743.704357,2385.58875,55615.21156
136820.2375,52454.79345,55801.98909,49916.45046,49874.6032,2377.82005,2742.186381,2054.861711,2052.276066,10883.69728,5651.387598,5693.23486,4717.690449,4709.241362,13471.12032,2220.764395,1205.48793,1208.073576,1208.197532,1205.610965,2218.482595,5936.118852,5944.567939,8318.864207,6885.463653,2053.314091,2055.900659,2727.303245,2366.585481,55785.77404
136716.0956,52428.31881,55793.30632,49905.70087,49857.90582,2367.273493,2730.875257,2051.309611,2048.367769,10888.57388,5649.444552,5697.239596,4712.574171,4702.95851,13477.31077,2217.294377,1203.63788,1206.579721,1206.685343,1203.74261,2215.359559,5926.501571,5936.117232,8304.089999,6866.932235,2049.249422,2052.192156,2718.207102,2357.716705,55699.86685
136542.9542,52394.68997,55835.35953,49902.08657,49850.68827,2371.880915,2744.556248,2054.288747,2051.127276,10898.36987,5681.091461,5732.489759,4725.328789,4715.003697,13478.17684,2218.133334,1207.515619,1210.67709,1210.79234,1207.629846,2216.074031,5927.443122,5937.768214,8341.789297,6870.751728,2052.067991,2055.230486,2731.028665,2361.740599,55475.52157
136693.2467,52597.42926,55971.20455,50057.68685,50002.92259,2393.37819,2761.088975,2068.521722,2065.130786,10912.90205,5672.510435,5727.274693,4738.970503,4727.941141,13502.81181,2234.819669,1215.474225,1218.865161,1218.977995,1215.58597,2232.763699,5942.558419,5953.587781,8349.167811,6904.744681,2066.072905,2069.46493,2747.658515,2383.244477,55483.12983
136695.6104,52611.29146,55939.16003,50110.44,50067.07801,2385.766876,2747.044517,2072.955533,2070.264769,10913.98476,5666.556752,5709.91874,4736.506535,4727.753128,13484.6276,2234.767992,1215.151102,1217.841866,1217.948275,1215.256692,2232.813902,5960.134713,5968.88812,8303.80193,6884.836907,2071.159399,2073.850982,2734.359403,2376.182048,55493.4997
136895.0128,52390.29969,55749.15391,49852.37165,49800.6222,2362.606832,2723.781135,2051.311566,2048.12515,10900.74198,5644.008799,5695.758249,4711.036632,4700.618661,13506.47751,2220.209128,1203.057211,1206.243626,1206.330459,1203.143245,2218.60949,5929.107629,5939.525601,8300.087249,6866.609877,2048.854017,2052.041231,2713.291422,2354.679161,55901.46381
136510.5166,52399.96146,55791.21436,49938.20433,49891.83314,2363.178119,2729.468607,2052.17029,2049.319846,10897.17537,5661.972085,5708.343271,4715.84912,4706.531034,13449.71437,2213.887722,1204.135914,1206.986358,1207.095958,1204.244627,2211.906502,5928.997289,5938.315375,8299.311324,6852.553058,2050.223332,2053.074663,2716.496955,2353.428718,55484.07495
136699.1697,52553.81162,55922.24647,50048.41488,50010.39466,2393.094117,2758.394926,2082.298069,2079.935685,10975.36633,5694.916181,5732.936396,4749.485893,4741.809822,13566.34348,2247.257244,1219.953653,1222.316036,1222.423489,1220.060386,2245.294944,5980.492096,5988.168167,8333.568336,6898.354419,2080.833191,2083.196294,2745.710098,2383.531027,55431.84907
137048.3513,52696.56644,55972.37814,50158.49346,50117.7792,2407.386984,2764.703426,2092.191205,2089.641385,10938.45059,5681.570124,5722.284383,4765.55012,4757.27796,13523.95737,2253.543156,1225.923296,1228.473116,1228.576508,1226.025929,2251.619854,5999.121786,6007.393946,8326.817391,6928.830673,2090.52503,2093.075608,2752.276063,2397.955041,55726.85996
136668.0559,52424.40123,55746.15332,50050.57942,50003.86068,2371.114316,2732.262488,2062.769521,2059.884445,10933.40932,5652.946819,5699.665556,4727.390639,4717.966149,13396.69925,2219.207105,1207.69769,1210.582766,1210.704519,1207.818439,2216.977396,5956.030795,5965.455285,8280.637576,6862.32934,2060.900147,2063.786227,2717.750658,2360.171723,55606.09789
136637.3964,52626.1213,55998.52973,50116.88879,50071.17672,2391.824983,2757.541372,2079.936254,2077.097547,10950.19793,5686.976327,5732.688403,4745.493946,4736.278896,13540.73141,2244.793975,1219.823885,1222.662592,1222.761638,1219.922135,2242.991836,5966.232545,5975.447596,8330.276109,6892.685655,2077.923939,2080.763442,2745.850463,2383.010688,55352.71769
136459.5673,52359.79983,55762.29733,49927.17369,49877.69075,2361.877494,2730.94849,2045.493038,2042.460897,10926.51998,5645.690214,5695.173153,4700.055737,4690.137055,13445.51655,2211.526455,1199.250011,1202.282152,1202.407001,1199.373783,2209.259081,5914.085769,5924.004451,8302.81384,6847.053932,2043.488792,2046.52201,2716.133132,2350.746498,55472.16885
136687.4629,52487.99705,55856.84296,50058.66175,50006.76981,2383.087123,2748.320215,2074.67618,2071.461937,10937.51728,5689.181505,5741.073449,4752.611777,4742.144154,13460.6223,2231.739921,1217.47671,1220.690953,1220.796198,1217.581001,2229.841778,5968.735165,5979.202788,8322.519811,6885.895146,2072.333371,2075.548567,2735.916852,2373.752001,55497.66519
136766.3578,52642.25585,55989.16234,50111.36427,50060.85415,2392.158337,2756.318786,2073.963223,2070.824503,10891.91631,5675.566302,5726.076426,4745.972571,4735.769493,13479.9971,2235.948399,1218.245581,1221.384301,1221.48692,1218.347283,2234.078732,5956.052796,5966.255874,8331.212262,6901.012537,2071.683765,2074.823402,2744.114406,2382.943541,55534.98501
136745.0101,52434.911,55790.59047,49915.42757,49872.02251,2370.512961,2733.501509,2055.724853,2053.046474,10876.25117,5660.770101,5704.175158,4723.585967,4714.83183,13463.48481,2218.030268,1206.580605,1209.258985,1209.368519,1206.6893,2216.030518,5939.079671,5947.833808,8305.939368,6873.349102,2053.959744,2056.638963,2720.40949,2360.640971,55711.05197
136883.4017,52566.15101,55936.99378,49979.69322,49935.60993,2407.547085,2777.178934,2074.657457,2071.91634,10919.79252,5690.518123,5734.601416,4752.641372,4743.723818,13539.23152,2241.749341,1219.147547,1221.888664,1222.02224,1219.280082,2239.306972,5962.948904,5971.866458,8382.518524,6936.263398,2073.03357,2075.775728,2761.287296,2395.556041,55654.92281
136800.8976,52517.95682,55873.45007,50041.72936,49987.52618,2390.102308,2755.498375,2072.012591,2068.654484,10949.86399,5672.161972,5726.365153,4742.980729,4732.048878,13491.25881,2235.945866,1215.512485,1218.870592,1218.981647,1215.622477,2233.914531,5959.098876,5970.030727,8336.554874,6901.09236,2069.583464,2072.942634,2742.258393,2380.108064,55613.65734
136713.5088,52467.93869,55854.77387,50034.5268,49976.45325,2385.52279,2753.827616,2070.765034,2067.174453,10960.48252,5680.211612,5738.285166,4744.219369,4732.526625,13476.94379,2232.943333,1215.218569,1218.809151,1218.917269,1215.325591,2230.987637,5956.600213,5968.292956,8340.132992,6891.672506,2068.069311,2071.660988,2741.047058,2375.903179,55534.46544
136646.9716,52489.5516,55851.47716,50022.46841,49977.93183,2379.548729,2744.171287,2067.873352,2065.118495,10938.35277,5671.746253,5716.282831,4733.15477,4724.176987,13488.60434,2230.631116,1212.127116,1214.881974,1214.993728,1212.237994,2228.593106,5956.011934,5964.989716,8312.513518,6877.796236,2066.049114,2068.804847,2730.915773,2369.559631,55500.07059
136548.8801,52334.30638,55737.49333,49916.03936,49862.60751,2361.262324,2728.67911,2051.785465,2048.507381,10930.32401,5661.612131,5715.043975,4716.781372,4706.060931,13447.43934,2213.927494,1203.607838,1206.885922,1206.992781,1203.713705,2211.99902,5929.453006,5940.173447,8304.523805,6851.790852,2049.385888,2052.664964,2716.030029,2351.760323,55536.88113
136800.2264,52546.63563,55894.45085,50005.98467,49959.92968,2383.77752,2747.008142,2066.333014,2063.480455,10916.08226,5661.629221,5707.684215,4728.937712,4719.646787,13515.06972,2233.466935,1211.937386,1214.789945,1214.89501,1212.041591,2231.533452,5948.54878,5957.839704,8320.844658,6890.474049,2064.36357,2067.216989,2734.421141,2374.265576,55650.51917
136680.5885,52507.22734,55854.03867,50042.11998,49997.28318,2376.061507,2738.960203,2065.342009,2062.567828,10910.55899,5663.94088,5708.777685,4729.840795,4720.795713,13456.00499,2226.035985,1210.837952,1213.612133,1213.719606,1210.944575,2224.074689,5951.985571,5961.030653,8300.099985,6872.012917,2063.464073,2066.239104,2726.183409,2366.428405,55559.00468
136917.0073,52430.12183,55750.23712,50036.23888,49987.18318,2380.41688,2741.195935,2073.769011,2070.72571,10953.5787,5669.777823,5718.833519,4746.253775,4736.327403,13435.17306,2230.452171,1214.332304,1217.375605,1217.482779,1214.438548,2228.488883,5978.585035,5988.511407,8303.210733,6885.778789,2071.622612,2074.666843,2728.417429,2370.771778,55791.26091
136536.1736,52522.23708,55915.51497,49987.46374,49941.84462,2375.640227,2742.875288,2058.564784,2055.751947,10889.71801,5668.721511,5714.340625,4721.908786,4712.738672,13497.25294,2223.924261,1208.941955,1211.754792,1211.863017,1209.049315,2221.962775,5930.472023,5939.642137,8319.961319,6871.711777,2056.64869,2059.462393,2730.05603,2365.991711,55417.13974
136712.3003,52502.63959,55851.09154,50013.49037,49966.10944,2376.306337,2738.022728,2066.750881,2063.822136,10926.05354,5665.86336,5713.244288,4732.017347,4722.472184,13494.4413,2229.784654,1211.755405,1214.68415,1214.782353,1211.852786,2227.986717,5953.063585,5962.608748,8302.872378,6875.970533,2064.644564,2067.574131,2726.299892,2367.455934,55576.62831
