b,e,c,n,w,be,bc,bn,bw,ec,en,ew,cn,cw,nw,bec,ben,bew,bcn,bcw,bnw,ecn,ecw,enw,cnw,becn,becw,benw,bcnw,ecnw
256514.3825,96558.23279,105476.8608,97487.26806,89495.73955,4301.273383,4612.253741,3245.374713,3745.56838,20798.89678,12902.66872,9114.47856,11494.77752,8472.130506,25658.33196,3845.708717,1974.289044,2034.539097,1838.556929,2003.518355,3532.810383,10488.39602,7506.996927,13657.63493,11433.60714,5514.353683,5066.619477,6555.552513,5608.336399,98538.57988
256385.3988,96823.1188,105310.406,97718.28172,89737.92228,4220.16846,4474.365269,3184.871316,3580.265415,20503.99197,12848.30064,9084.354666,11324.58015,8336.256914,25417.04017,3759.168432,1925.02391,1913.064985,1830.942322,1897.668498,3519.61136,10266.27369,7307.824744,13582.59362,11335.43907,5622.041514,4881.854619,6186.96063,5546.212625,99249.86222
257538.9372,96796.56422,105094.0924,97692.79988,90371.44867,4144.711482,4511.709534,3200.665383,3348.342508,20453.8275,12916.78712,9149.628085,11417.56228,8405.499481,25947.90011,4023.919643,1869.502217,1899.853055,1832.552608,1889.72891,3369.683339,10140.26759,7407.307975,13599.10418,11333.5342,5898.414505,4920.686696,6183.781143,5510.84151,99840.35964
259316.4881,96726.18348,105236.6856,97290.70462,88958.09121,4100.123273,4519.37066,3178.072668,3337.660698,20531.75798,12707.80513,8994.061351,11187.43522,8278.500149,25839.20683,3655.430231,1793.567145,1804.596053,1724.549623,1825.059996,3274.682101,9888.937527,7259.64967,13611.09896,11364.29925,5077.719235,4863.950039,6120.198203,5386.677123,101414.6687
258190.9368,96851.29787,105043.1049,97410.23389,90302.44458,4383.434872,4533.614038,3263.190334,3733.014277,20835.82011,12836.42791,9114.222279,11331.11442,8443.743416,25578.48697,3979.836227,1966.499945,1885.394123,1873.955799,1911.424466,3626.947581,10482.01013,7468.795881,13491.0869,11417.64597,5666.84722,4843.533056,6379.735097,5627.980199,100386.5394
258562.5731,96895.21414,105473.2273,97843.7555,89458.45571,4335.038045,4676.703619,3134.654242,3581.055846,20422.40504,12757.00839,9099.013573,11304.7782,8340.220874,25476.57769,3864.88993,1889.537607,1835.875448,1804.560561,1872.73613,3509.92163,10201.48215,7258.436102,13684.94961,11487.05455,5591.804853,4904.513386,6355.106957,5832.726614,100552.6963
257753.9458,96630.42728,105312.9835,97791.89514,89466.60303,4000.632113,4474.924003,3166.96089,3471.858378,20715.18401,12626.91032,9089.569719,11274.82305,8189.80288,25528.34835,3818.494362,1791.111052,1834.962059,1822.363186,1852.998528,3380.703504,10051.77264,7223.214562,13521.66239,10924.27973,5519.075546,4934.323697,6116.752354,5404.266251,100039.1997
258956.1568,96469.35504,105180.3361,97091.51332,88363.86204,4380.251614,4511.370123,3275.717724,3256.690438,20296.82595,12781.83107,9004.642742,11185.28975,8164.931201,25474.81907,3783.924933,1825.00829,1860.534946,1777.61783,1891.477315,3325.544995,9764.578502,7257.235726,13553.26227,11478.64344,5302.560672,5071.555495,6342.303313,5600.051258,99417.66827
257390.5804,97084.29504,105470.7749,97511.21264,88715.38236,4310.166345,4643.804286,3193.603195,3738.033188,20653.56607,12868.93891,9018.833596,11221.39607,8260.994338,25594.27332,3785.054623,1834.717505,1945.495949,1838.36742,2006.767637,3693.030024,10112.05757,7271.041296,13661.81224,11459.14449,5259.460657,5020.886741,6350.328883,5730.122026,98884.76214
259463.6695,96967.12611,105000.2206,97719.9112,88877.62731,3912.138998,4324.19474,3137.857613,3415.673478,20382.99798,12572.41564,8929.582872,11107.7761,8134.228068,25798.79406,3656.141606,1779.796274,1773.120531,1697.606126,1819.205241,3460.321278,9971.689699,7308.660993,13363.70653,10975.32298,5373.437039,4844.20329,6238.464497,5624.361285,100648.3972
